x,doi
http://vivo.ufl.edu/individual/n5137085267,10.1111/j.1365-294X.2008.03985.x
http://vivo.ufl.edu/individual/n3132976737,10.1371/journal.pone.0018868
http://vivo.ufl.edu/individual/n7386069591,10.1017/S1047951114000869
http://vivo.ufl.edu/individual/n9413175959,10.1088/0004-6256/149/5/154
http://vivo.ufl.edu/individual/n9442244879,10.3168/jds.2009-2433
http://vivo.ufl.edu/individual/n2800604364,10.1080/14498596.2013.801331
http://vivo.ufl.edu/individual/n2343085147,10.1002/clc.22199
http://vivo.ufl.edu/individual/n360123772,10.1021/jf061674h
http://vivo.ufl.edu/individual/n6222358811,10.1007/s10806-009-9198-x
http://vivo.ufl.edu/individual/n5128183087,10.1691/ph.2010.0523R
http://vivo.ufl.edu/individual/n6124224368,10.1007/s11135-010-9383-z
http://vivo.ufl.edu/individual/n130268781,10.1074/jbc.M109.010074
http://vivo.ufl.edu/individual/n41325615,10.1177/0193723514558928
http://vivo.ufl.edu/individual/n1191461648,10.1016/j.jnt.2014.10.011
http://vivo.ufl.edu/individual/n4983661099,10.1016/j.jfms.2011.06.010
http://vivo.ufl.edu/individual/n7924750583,10.1177/0333102412462642
http://vivo.ufl.edu/individual/n7366555538,10.2527/jas2011-4778
http://vivo.ufl.edu/individual/n7778646711,10.1016/j.diamond.2008.10.041
http://vivo.ufl.edu/individual/n2187347160,10.1088/0004-637X/704/2/L103
http://vivo.ufl.edu/individual/n9637196911,10.1061/(ASCE)NH.1527-6996.0000100
http://vivo.ufl.edu/individual/n2272585351,10.1063/1.2827484
http://vivo.ufl.edu/individual/n9923111783,10.1007/s11136-010-9624-6
http://vivo.ufl.edu/individual/n1761969242,10.1007/s11136-010-9624-6
http://vivo.ufl.edu/individual/n258760660,10.1074/jbc.M112.353763
http://vivo.ufl.edu/individual/n5053020026,10.1002/ajpa.21332
http://vivo.ufl.edu/individual/n1155714139,10.1002/ajpa.21332
http://vivo.ufl.edu/individual/n6303264698,10.1016/j.bbapap.2014.11.006
http://vivo.ufl.edu/individual/n2918301456,10.1063/1.4918784
http://vivo.ufl.edu/individual/n3741188356,10.1016/j.brat.2010.09.004
http://vivo.ufl.edu/individual/n7203376714,10.1016/j.dam.2008.04.017
http://vivo.ufl.edu/individual/n4161004748,10.1074/jbc.M801454200
http://vivo.ufl.edu/individual/n4099737910,10.1016/j.bandc.2011.12.007
http://vivo.ufl.edu/individual/n3763376109,10.1080/10810730.2012.727949
http://vivo.ufl.edu/individual/n2070077867,10.1088/0004-637X/731/2/97
http://vivo.ufl.edu/individual/n4547861996,10.1016/j.anireprosci.2008.06.007
http://vivo.ufl.edu/individual/n4566162762,10.1002/hep.24248
http://vivo.ufl.edu/individual/n6377859036,10.1007/s00425-009-1055-7
http://vivo.ufl.edu/individual/n6213088452,10.1643/OT-14-172
http://vivo.ufl.edu/individual/n8558663097,10.2165/11310270-000000000-00000
http://vivo.ufl.edu/individual/n6501362374,10.1577/M07-209.1
http://vivo.ufl.edu/individual/n7591573920,10.1134/S1028334X11090170
http://vivo.ufl.edu/individual/n3233810302,10.1016/j.dss.2010.12.008
http://vivo.ufl.edu/individual/n6383065356,10.1146/annurev-financial-110311-101721
http://vivo.ufl.edu/individual/n1361379613,10.1002/aic.13900
http://vivo.ufl.edu/individual/n8954629608,10.3945/jn.108.103572
http://vivo.ufl.edu/individual/n6204547079,10.4085/1062-6050-49.3.82
http://vivo.ufl.edu/individual/n8144565045,10.1099/vir.0.042713-0
http://vivo.ufl.edu/individual/n7641895864,10.2983/035.033.0304
http://vivo.ufl.edu/individual/n1048420013,10.1161/HYPERTENSIONAHA.112.199547
http://vivo.ufl.edu/individual/n7551551922,10.1016/j.joms.2011.02.045
http://vivo.ufl.edu/individual/n5251363754,10.1111/j.1365-2966.2010.17487.x
http://vivo.ufl.edu/individual/n7604604783,10.1053/j.semvascsurg.2011.05.007
http://vivo.ufl.edu/individual/n5439961744,10.1163/15685411-00002727
http://vivo.ufl.edu/individual/n1944779471,10.1103/PhysRevLett.110.037001
http://vivo.ufl.edu/individual/n3575164357,10.1039/c2cp41900a
http://vivo.ufl.edu/individual/n9363276256,10.1103/PhysRevLett.102.037402
http://vivo.ufl.edu/individual/n7280163842,10.3109/09638288.2011.560336
http://vivo.ufl.edu/individual/n603540197,10.3389/fimmu.2015.00228
http://vivo.ufl.edu/individual/n7887675779,10.3166/RMPD.11HS.61-88
http://vivo.ufl.edu/individual/n4440583496,10.1158/1538-7445.AM2014-4037
http://vivo.ufl.edu/individual/n6790823539,10.1371/journal.pone.0017811
http://vivo.ufl.edu/individual/n548417020,10.1111/j.1365-3164.2007.00596.x
http://vivo.ufl.edu/individual/n506742212,10.1016/S0079-6123(05)52028-4
http://vivo.ufl.edu/individual/n4316148218,10.1073/pnas.1006872107
http://vivo.ufl.edu/individual/n212887937,10.1073/pnas.1006872107
http://vivo.ufl.edu/individual/n5109255768,10.1088/0004-637X/767/1/63
http://vivo.ufl.edu/individual/n305081,10.1007/s40615-014-0074-7
http://vivo.ufl.edu/individual/n1938756989,10.1016/j.jinsphys.2011.07.015
http://vivo.ufl.edu/individual/n5024907534,10.3166/RMPD.9.571-588
http://vivo.ufl.edu/individual/n7892494514,10.3109/14767058.2015.1027189
http://vivo.ufl.edu/individual/n8713331309,10.3109/14767058.2015.1027189
http://vivo.ufl.edu/individual/n5196876734,10.1021/ac402055n
http://vivo.ufl.edu/individual/n6178781998,10.1186/s12864-015-1310-1
http://vivo.ufl.edu/individual/n7779580708,10.1016/j.mad.2010.04.007
http://vivo.ufl.edu/individual/n3677208382,10.1016/j.bbrc.2015.02.128
http://vivo.ufl.edu/individual/n7859475010,10.1109/LED.2012.2196966
http://vivo.ufl.edu/individual/n5851869789,10.3928/1081597X-20111004-01
http://vivo.ufl.edu/individual/n5708005869,10.1097/AUD.0000000000000204
http://vivo.ufl.edu/individual/n3007824186,10.1097/AUD.0000000000000204
http://vivo.ufl.edu/individual/n1029069189,10.1016/j.abb.2010.07.010
http://vivo.ufl.edu/individual/n1397885491,10.1007/s10904-010-9336-y
http://vivo.ufl.edu/individual/n240998146,10.1016/j.otohns.2008.02.018
http://vivo.ufl.edu/individual/n5644303414,10.1016/j.otohns.2008.02.018
http://vivo.ufl.edu/individual/n4429607867,10.1016/j.dss.2015.03.007
http://vivo.ufl.edu/individual/n4830425044,10.1016/j.ica.2009.06.052
http://vivo.ufl.edu/individual/n1938993461,10.1182/blood-2008-09-178913
http://vivo.ufl.edu/individual/n554901616,10.1016/j.cca.2006.01.025
http://vivo.ufl.edu/individual/n782245452,10.1089/cmb.2006.13.1232
http://vivo.ufl.edu/individual/n9181397737,10.1111/j.1469-7998.2008.00425.x
http://vivo.ufl.edu/individual/n8487943809,10.1007/s10646-010-0586-9
http://vivo.ufl.edu/individual/n1637133003,10.1016/j.bbagen.2007.11.008
http://vivo.ufl.edu/individual/n5230227529,10.1007/s11590-012-0475-7
http://vivo.ufl.edu/individual/n591388428,10.1038/ncb0204-96
http://vivo.ufl.edu/individual/n1879262953,10.1635/0097-3157(2008)157{[}67:ANSONT]2.0.CO;2
http://vivo.ufl.edu/individual/n7099223773,10.1038/srep06054
http://vivo.ufl.edu/individual/n1658148937,10.1016/j.enbuild.2012.12.024
http://vivo.ufl.edu/individual/n1151154543,10.1016/j.contraception.2011.03.021
http://vivo.ufl.edu/individual/n9859962794,10.1080/00268970902953596
http://vivo.ufl.edu/individual/n7158717238,10.1016/j.neuroimage.2011.09.019
http://vivo.ufl.edu/individual/n9166928342,10.1051/0004-6361/201525905
http://vivo.ufl.edu/individual/n7649542753,10.1016/j.jhevol.2015.02.005
http://vivo.ufl.edu/individual/n4322243026,10.1038/bjc.2014.151
http://vivo.ufl.edu/individual/n5751655870,10.1007/s10493-011-9499-4
http://vivo.ufl.edu/individual/n569648480,10.1097/COC.0b013e31823fe450
http://vivo.ufl.edu/individual/n6456559197,10.1080/09613218.2012.703489
http://vivo.ufl.edu/individual/n2505354012,10.1016/j.jqsrt.2011.12.016
http://vivo.ufl.edu/individual/n5944585107,10.1007/s11240-012-0146-5
http://vivo.ufl.edu/individual/n1798700227,10.1097/MJT.0b013e3181afbf9f
http://vivo.ufl.edu/individual/n5329571245,10.1063/1.2938886
http://vivo.ufl.edu/individual/n5894544906,10.1016/j.theriogenology.2009.03.004
http://vivo.ufl.edu/individual/n4363293643,10.1002/net.20464
http://vivo.ufl.edu/individual/n3295745158,10.1016/j.comptc.2015.05.017
http://vivo.ufl.edu/individual/n7058839910,10.3389/fmicb.2015.00535
http://vivo.ufl.edu/individual/n7333976996,10.1007/s11558-007-9028-8
http://vivo.ufl.edu/individual/n3908854229,10.1016/j.jfi.2012.08.001
http://vivo.ufl.edu/individual/n8893155487,10.1016/j.fertnstert.2011.05.051
http://vivo.ufl.edu/individual/n8006668147,10.1016/j.compgeo.2011.11.004
http://vivo.ufl.edu/individual/n4061283055,10.1016/j.jvoice.2008.12.001
http://vivo.ufl.edu/individual/n1133649094,10.1016/j.jvoice.2008.12.001
http://vivo.ufl.edu/individual/n6979357962,10.1093/jee/tov156
http://vivo.ufl.edu/individual/n8710876147,10.1371/journal.pone.0020617
http://vivo.ufl.edu/individual/n1298420521,10.1016/j.ympev.2007.09.001
http://vivo.ufl.edu/individual/n1487984051,10.1016/S0079-6123(06)56005-4
http://vivo.ufl.edu/individual/n274143683,10.2105/AJPH.2011.300210
http://vivo.ufl.edu/individual/n320648386,10.1016/j.athoracsur.2009.11.015
http://vivo.ufl.edu/individual/n9282356067,10.1088/0004-637X/703/1/1086
http://vivo.ufl.edu/individual/n5787291392,10.1137/090775385
http://vivo.ufl.edu/individual/n2057232354,10.2140/agt.2008.8.1281
http://vivo.ufl.edu/individual/n5070206960,10.1097/SLA.0000000000000732
http://vivo.ufl.edu/individual/n7069299133,10.1016/j.soard.2008.04.013
http://vivo.ufl.edu/individual/n963927260,10.1371/journal.pone.0061157
http://vivo.ufl.edu/individual/n747365124,10.1016/j.juro.2008.06.046
http://vivo.ufl.edu/individual/n6157395698,10.1080/10401334.2011.536899
http://vivo.ufl.edu/individual/n4752763598,10.1016/j.ijheatmasstransfer.2011.03.040
http://vivo.ufl.edu/individual/n308037923,10.1093/jac/dkr171
http://vivo.ufl.edu/individual/n7113265719,10.1126/science.1203702
http://vivo.ufl.edu/individual/n231067892,10.1096/fj.12-212118
http://vivo.ufl.edu/individual/n7218973014,10.1681/ASN.2014060556
http://vivo.ufl.edu/individual/n9789487094,10.1016/j.neuropsychologia.2011.10.010
http://vivo.ufl.edu/individual/n9173357752,10.1016/j.tox.2010.01.009
http://vivo.ufl.edu/individual/n1729374801,10.1146/annurev.ento.45.1.747
http://vivo.ufl.edu/individual/n834306211,10.1111/j.1600-0560.2009.01454.x
http://vivo.ufl.edu/individual/n6965341522,10.1111/j.1600-0560.2009.01454.x
http://vivo.ufl.edu/individual/n7268263192,10.1007/s11051-014-2599-4
http://vivo.ufl.edu/individual/n8437507171,10.1002/adma.200802057
http://vivo.ufl.edu/individual/n182106558,10.1038/nm0602-607
http://vivo.ufl.edu/individual/n3983648587,10.1603/EN12257
http://vivo.ufl.edu/individual/n2331341697,10.1016/j.jviromet.2013.07.035
http://vivo.ufl.edu/individual/n1548138813,10.1021/ci034122x
http://vivo.ufl.edu/individual/n6237120548,10.1136/jech-2014-204143
http://vivo.ufl.edu/individual/n8301185664,10.2136/sssaj2010.0321
http://vivo.ufl.edu/individual/n3691211898,10.1016/j.jht.2011.12.007
http://vivo.ufl.edu/individual/n781128266,10.1186/1471-2164-10-470
http://vivo.ufl.edu/individual/n1078864868,10.1186/1471-2164-10-470
http://vivo.ufl.edu/individual/n9567166838,10.1111/jbi.12611
http://vivo.ufl.edu/individual/n2585189557,10.1111/jbi.12611
http://vivo.ufl.edu/individual/n8089362985,10.1161/CIRCULATIONAHA.112.091371
http://vivo.ufl.edu/individual/n7626240988,10.1109/TMC.2007.70779
http://vivo.ufl.edu/individual/n8899155899,10.1088/0004-637X/737/2/49
http://vivo.ufl.edu/individual/n4256290525,10.1016/j.ecoleng.2010.12.023
http://vivo.ufl.edu/individual/n4967956581,10.1016/j.vaccine.2015.12.014
http://vivo.ufl.edu/individual/n8370883188,10.1017/S1743923X13000408
http://vivo.ufl.edu/individual/n9158548383,10.3109/08830185.2012.737073
http://vivo.ufl.edu/individual/n9978832765,10.1177/0191453710363583
http://vivo.ufl.edu/individual/n1988155979,10.1080/14786435.2012.746792
http://vivo.ufl.edu/individual/n4555137381,10.1682/JRRD.2014.03.0084
http://vivo.ufl.edu/individual/n2291409276,10.1016/j.apmr.2011.01.024
http://vivo.ufl.edu/individual/n339892961,10.1016/j.apradiso.2009.03.063
http://vivo.ufl.edu/individual/n9817855664,10.1002/ece3.702
http://vivo.ufl.edu/individual/n7745793886,10.1128/JVI.01602-12
http://vivo.ufl.edu/individual/n8356249353,10.1021/la503049m
http://vivo.ufl.edu/individual/n6324716885,10.5014/ajot.2011.000976
http://vivo.ufl.edu/individual/n3552401443,10.1111/j.1532-849X.2008.00401.x
http://vivo.ufl.edu/individual/n6943457239,10.1016/j.neulet.2009.07.015
http://vivo.ufl.edu/individual/n8064158158,10.1016/j.jada.2009.09.018
http://vivo.ufl.edu/individual/n1565254079,10.1179/016164105X49463
http://vivo.ufl.edu/individual/n2399419798,10.2134/agronj14.0408
http://vivo.ufl.edu/individual/n1697840928,10.1109/JMEMS.2015.2499301
http://vivo.ufl.edu/individual/n3988500306,10.1016/j.freeradbiomed.2009.05.025
http://vivo.ufl.edu/individual/n8088994028,10.1016/j.gie.2011.08.019
http://vivo.ufl.edu/individual/n4043932009,10.1016/j.nmd.2012.06.296
http://vivo.ufl.edu/individual/n8031847281,10.1007/s00122-009-1142-y
http://vivo.ufl.edu/individual/n3834925449,10.1016/j.gaitpost.2010.11.011
http://vivo.ufl.edu/individual/n736441179,10.1001/jama.2014.2624
http://vivo.ufl.edu/individual/n9223828211,10.1016/j.jaad.2011.09.035
http://vivo.ufl.edu/individual/n729090450,10.1007/s11227-010-0509-9
http://vivo.ufl.edu/individual/n8379924902,10.1007/978-1-4614-0631-0\_27
http://vivo.ufl.edu/individual/n8876070034,10.1177/0011128708325052
http://vivo.ufl.edu/individual/n350681159,10.1007/s10903-012-9685-4
http://vivo.ufl.edu/individual/n6993657925,10.1007/s11258-013-0250-6
http://vivo.ufl.edu/individual/n5803141681,10.1002/acr.22183
http://vivo.ufl.edu/individual/n4194713550,10.1890/140294
http://vivo.ufl.edu/individual/n1076080079,10.1103/PhysRevB.80.045418
http://vivo.ufl.edu/individual/n7342943982,10.1093/cid/cis764
http://vivo.ufl.edu/individual/n545781328,10.1016/j.knee.2008.11.008
http://vivo.ufl.edu/individual/n7923310945,10.1093/ee/nvv095
http://vivo.ufl.edu/individual/n1671529655,10.1063/1.2945894
http://vivo.ufl.edu/individual/n3919052628,10.1016/j.pmr.2010.12.001
http://vivo.ufl.edu/individual/n1622626605,10.1118/1.3218767
http://vivo.ufl.edu/individual/n4459549706,10.1118/1.3193677
http://vivo.ufl.edu/individual/n2344917230,10.1002/hep.23073
http://vivo.ufl.edu/individual/n420995128,10.1021/ct100315g
http://vivo.ufl.edu/individual/n8543573138,10.1021/om400257b
http://vivo.ufl.edu/individual/n8305922522,10.1016/j.ijlcj.2009.10.001
http://vivo.ufl.edu/individual/n1256545242,10.1212/01.wnl.0000172916.91302.e7
http://vivo.ufl.edu/individual/n1007060323,10.1152/ajprenal.90723.2008
http://vivo.ufl.edu/individual/n4978541224,10.1109/TEMC.2007.911927
http://vivo.ufl.edu/individual/n523506570,10.1152/japplphysiol.00292.2012
http://vivo.ufl.edu/individual/n1176265081,10.1534/genetics.104.034447
http://vivo.ufl.edu/individual/n4183311619,10.1080/08927010902853516
http://vivo.ufl.edu/individual/n6344213852,10.1590/1414-431X20154583
http://vivo.ufl.edu/individual/n5642535885,10.1163/138855410X500334
http://vivo.ufl.edu/individual/n2414030836,10.1089/apc.2011.0025
http://vivo.ufl.edu/individual/n812678512,10.1007/s00360-007-0216-x
http://vivo.ufl.edu/individual/n5651376199,10.1007/s00360-007-0216-x
http://vivo.ufl.edu/individual/n6677604899,10.1111/bjdp.12027
http://vivo.ufl.edu/individual/n6758503351,10.1097/MOO.0000000000000055
http://vivo.ufl.edu/individual/n8214170951,10.1111/j.1551-2916.2010.03666.x
http://vivo.ufl.edu/individual/n1988033165,10.1007/s00705-008-0078-x
http://vivo.ufl.edu/individual/n6355894683,10.1111/j.1475-1305.2011.00805.x
http://vivo.ufl.edu/individual/n1874630479,10.1158/1055-9965.EPI-06-1076
http://vivo.ufl.edu/individual/n8301041933,10.1016/j.apgeog.2014.02.005
http://vivo.ufl.edu/individual/n1797467143,10.1016/j.jconhyd.2005.07.006
http://vivo.ufl.edu/individual/n482547835,10.1002/jemt.10181
http://vivo.ufl.edu/individual/n1438528210,10.1152/ajpcell.00600.2006
http://vivo.ufl.edu/individual/n3864714069,10.1002/job.764
http://vivo.ufl.edu/individual/n799366617,10.1603/0022-2585(2008)45{[}82:SOAACQ]2.0.CO;2
http://vivo.ufl.edu/individual/n8497495050,10.1088/1741-2560/5/1l/009
http://vivo.ufl.edu/individual/n2727904781,10.1177/0899764013480566
http://vivo.ufl.edu/individual/n475285969,10.3896/IBRA.1.51.2.01
http://vivo.ufl.edu/individual/n443558040,10.1016/j.jvs.2012.09.021
http://vivo.ufl.edu/individual/n1293892726,10.1111/j.1445-2197.2007.04256.x
http://vivo.ufl.edu/individual/n3948776152,10.1038/mt.2012.280
http://vivo.ufl.edu/individual/n5545472071,10.1016/j.ecolecon.2013.03.010
http://vivo.ufl.edu/individual/n2702136221,10.1007/s10806-014-9496-9
http://vivo.ufl.edu/individual/n7671099845,10.1007/s12310-014-9134-8
http://vivo.ufl.edu/individual/n8158614997,10.1139/cjfas-2014-0277
http://vivo.ufl.edu/individual/n6487385413,10.3139/146.110424
http://vivo.ufl.edu/individual/n5548730352,10.1111/j.1365-3059.2008.01867.x
http://vivo.ufl.edu/individual/n8092658912,10.1094/PHYTO-06-11-0180
http://vivo.ufl.edu/individual/n2424439298,10.1016/j.chemgeo.2014.08.019
http://vivo.ufl.edu/individual/n920055099,10.1016/j.msea.2014.01.003
http://vivo.ufl.edu/individual/n1694559948,10.1364/AO.47.006692
http://vivo.ufl.edu/individual/n5940025500,10.1016/j.jacc.2011.07.050
http://vivo.ufl.edu/individual/n2898381653,10.1080/07418825.2011.606226
http://vivo.ufl.edu/individual/n121754041,10.1242/jeb.048090
http://vivo.ufl.edu/individual/n3911940112,10.1016/j.amjcard.2015.03.058
http://vivo.ufl.edu/individual/n8756107161,10.1560/IJEE.56.3-4.393
http://vivo.ufl.edu/individual/n5079567441,10.1007/s13562-011-0074-1
http://vivo.ufl.edu/individual/n4786948627,10.2140/gt.2008.12.1711
http://vivo.ufl.edu/individual/n103615120,10.1152/ajpheart.00349.2010
http://vivo.ufl.edu/individual/n3535593734,10.1002/jgrd.50660
http://vivo.ufl.edu/individual/n7783584050,10.1227/01.NEU.0000330392.09889.99
http://vivo.ufl.edu/individual/n3303587912,10.1016/j.plantsci.2008.04.005
http://vivo.ufl.edu/individual/n5889895439,10.1007/s10878-008-9186-5
http://vivo.ufl.edu/individual/n7204232641,10.1016/j.jfoodeng.2013.04.001
http://vivo.ufl.edu/individual/n9540318054,10.1111/joid.12065
http://vivo.ufl.edu/individual/n5002071147,10.1016/j.renene.2014.12.073
http://vivo.ufl.edu/individual/n5884706872,10.1109/TAC.2010.2041682
http://vivo.ufl.edu/individual/n1731467545,10.1136/neurintsurg-2013-010788
http://vivo.ufl.edu/individual/n3369891254,10.1007/s11151-009-9205-4
http://vivo.ufl.edu/individual/n6797792465,10.1097/01.ogx.0000444679.66386.38
http://vivo.ufl.edu/individual/n4258566132,10.3391/ai.2014.9.2.10
http://vivo.ufl.edu/individual/n292278346,10.1614/WT-D-11-00097.1
http://vivo.ufl.edu/individual/n1416744372,10.3172/NKR.6.2.55
http://vivo.ufl.edu/individual/n1204635297,10.1016/S1081-1206(10)61997-7
http://vivo.ufl.edu/individual/n1772913134,10.1103/PhysRevD.84.073009
http://vivo.ufl.edu/individual/n1397471954,10.1016/j.parkreldis.2011.02.005
http://vivo.ufl.edu/individual/n8295259026,10.2166/wp.2011.041
http://vivo.ufl.edu/individual/n7983894460,10.1093/jac/dkp434
http://vivo.ufl.edu/individual/n1947170058,10.1039/c4tb00355a
http://vivo.ufl.edu/individual/n9123159225,10.1029/2008JD011386
http://vivo.ufl.edu/individual/n8333474956,10.3141/2294-05
http://vivo.ufl.edu/individual/n614437604,10.2135/cropsci2013.10.0657
http://vivo.ufl.edu/individual/n594646703,10.1080/08941920.2015.1020580
http://vivo.ufl.edu/individual/n1504981635,10.1080/08941920.2015.1020580
